89,(149000.0, 238500.0, 150000.0, 239000.0)
90,(149000.0, 238000.0, 150000.0, 238500.0)
91,(150000.0, 246500.0, 151000.0, 247000.0)
92,(150000.0, 246000.0, 151000.0, 246500.0)
93,(150000.0, 245500.0, 151000.0, 246000.0)
94,(150000.0, 245000.0, 151000.0, 245500.0)
95,(150000.0, 244500.0, 151000.0, 245000.0)
96,(150000.0, 244000.0, 151000.0, 244500.0)
97,(150000.0, 243500.0, 151000.0, 244000.0)
98,(150000.0, 243000.0, 151000.0, 243500.0)
99,(150000.0, 242500.0, 151000.0, 243000.0)
100,(150000.0, 242000.0, 151000.0, 242500.0)
101,(150000.0, 241500.0, 151000.0, 242000.0)
102,(150000.0, 241000.0, 151000.0, 241500.0)
103,(150000.0, 240500.0, 151000.0, 241000.0)
104,(150000.0, 240000.0, 151000.0, 240500.0)
105,(150000.0, 239500.0, 151000.0, 240000.0)
106,(150000.0, 239000.0, 151000.0, 239500.0)
107,(150000.0, 238500.0, 151000.0, 239000.0)
108,(150000.0, 238000.0, 151000.0, 238500.0)
109,(151000.0, 246500.0, 152000.0, 247000.0)
110,(151000.0, 246000.0, 152000.0, 246500.0)
111,(151000.0, 245500.0, 152000.0, 246000.0)
112,(151000.0, 245000.0, 152000.0, 245500.0)
113,(151000.0, 244500.0, 152000.0, 245000.0)
114,(151000.0, 244000.0, 152000.0, 244500.0)
115,(151000.0, 243500.0, 152000.0, 244000.0)
116,(151000.0, 243000.0, 152000.0, 243500.0)
117,(151000.0, 242500.0, 152000.0, 243000.0)
118,(151000.0, 242000.0, 152000.0, 242500.0)
119,(151000.0, 241500.0, 152000.0, 242000.0)
120,(151000.0, 241000.0, 152000.0, 241500.0)
121,(151000.0, 240500.0, 152000.0, 241000.0)
122,(151000.0, 240000.0, 152000.0, 240500.0)
123,(151000.0, 239500.0, 152000.0, 240000.0)
124,(151000.0, 239000.0, 152000.0, 239500.0)
125,(151000.0, 238500.0, 152000.0, 239000.0)
126,(151000.0, 238000.0, 152000.0, 238500.0)
127,(152000.0, 246500.0, 153000.0, 247000.0)
128,(152000.0, 246000.0, 153000.0, 246500.0)
129,(152000.0, 245500.0, 153000.0, 246000.0)
130,(152000.0, 245000.0, 153000.0, 245500.0)
131,(152000.0, 244500.0, 153000.0, 245000.0)
132,(152000.0, 244000.0, 153000.0, 244500.0)
133,(152000.0, 243500.0, 153000.0, 244000.0)
134,(152000.0, 243000.0, 153000.0, 243500.0)
135,(152000.0, 242500.0, 153000.0, 243000.0)
136,(152000.0, 242000.0, 153000.0, 242500.0)
137,(152000.0, 241500.0, 153000.0, 242000.0)
138,(152000.0, 241000.0, 153000.0, 241500.0)
139,(152000.0, 240500.0, 153000.0, 241000.0)
140,(152000.0, 240000.0, 153000.0, 240500.0)
141,(152000.0, 239500.0, 153000.0, 240000.0)
142,(152000.0, 239000.0, 153000.0, 239500.0)
143,(152000.0, 238500.0, 153000.0, 239000.0)
144,(152000.0, 238000.0, 153000.0, 238500.0)
145,(153000.0, 246500.0, 154000.0, 247000.0)
146,(153000.0, 246000.0, 154000.0, 246500.0)
147,(153000.0, 245500.0, 154000.0, 246000.0)
148,(153000.0, 245000.0, 154000.0, 245500.0)
149,(153000.0, 244500.0, 154000.0, 245000.0)
150,(153000.0, 244000.0, 154000.0, 244500.0)
151,(153000.0, 243500.0, 154000.0, 244000.0)
152,(153000.0, 243000.0, 154000.0, 243500.0)
153,(153000.0, 242500.0, 154000.0, 243000.0)
154,(153000.0, 242000.0, 154000.0, 242500.0)
155,(153000.0, 241500.0, 154000.0, 242000.0)
156,(153000.0, 241000.0, 154000.0, 241500.0)
157,(153000.0, 240500.0, 154000.0, 241000.0)
158,(153000.0, 240000.0, 154000.0, 240500.0)
159,(153000.0, 239500.0, 154000.0, 240000.0)
160,(153000.0, 239000.0, 154000.0, 239500.0)
161,(153000.0, 238500.0, 154000.0, 239000.0)
162,(153000.0, 238000.0, 154000.0, 238500.0)
163,(154000.0, 246500.0, 155000.0, 247000.0)
164,(154000.0, 246000.0, 155000.0, 246500.0)
165,(154000.0, 245500.0, 155000.0, 246000.0)
166,(154000.0, 245000.0, 155000.0, 245500.0)
167,(154000.0, 244500.0, 155000.0, 245000.0)
168,(154000.0, 244000.0, 155000.0, 244500.0)
169,(154000.0, 243500.0, 155000.0, 244000.0)
170,(154000.0, 243000.0, 155000.0, 243500.0)
171,(154000.0, 242500.0, 155000.0, 243000.0)
172,(154000.0, 242000.0, 155000.0, 242500.0)
173,(154000.0, 241500.0, 155000.0, 242000.0)
174,(154000.0, 241000.0, 155000.0, 241500.0)
175,(154000.0, 240500.0, 155000.0, 241000.0)
176,(154000.0, 240000.0, 155000.0, 240500.0)
177,(154000.0, 239500.0, 155000.0, 240000.0)
178,(154000.0, 239000.0, 155000.0, 239500.0)
179,(154000.0, 238500.0, 155000.0, 239000.0)
180,(154000.0, 238000.0, 155000.0, 238500.0)
181,(155000.0, 246500.0, 156000.0, 247000.0)
182,(155000.0, 246000.0, 156000.0, 246500.0)
183,(155000.0, 245500.0, 156000.0, 246000.0)
184,(155000.0, 245000.0, 156000.0, 245500.0)
185,(155000.0, 244500.0, 156000.0, 245000.0)
186,(155000.0, 244000.0, 156000.0, 244500.0)
187,(155000.0, 243500.0, 156000.0, 244000.0)
188,(155000.0, 243000.0, 156000.0, 243500.0)
189,(155000.0, 242500.0, 156000.0, 243000.0)
190,(155000.0, 242000.0, 156000.0, 242500.0)
191,(155000.0, 241500.0, 156000.0, 242000.0)
192,(155000.0, 241000.0, 156000.0, 241500.0)
193,(155000.0, 240500.0, 156000.0, 241000.0)
194,(155000.0, 240000.0, 156000.0, 240500.0)
195,(155000.0, 239500.0, 156000.0, 240000.0)
196,(155000.0, 239000.0, 156000.0, 239500.0)
197,(155000.0, 238500.0, 156000.0, 239000.0)
198,(155000.0, 238000.0, 156000.0, 238500.0)
199,(156000.0, 246500.0, 157000.0, 247000.0)
200,(156000.0, 246000.0, 157000.0, 246500.0)
201,(156000.0, 245500.0, 157000.0, 246000.0)
202,(156000.0, 245000.0, 157000.0, 245500.0)
203,(156000.0, 244500.0, 157000.0, 245000.0)
204,(156000.0, 244000.0, 157000.0, 244500.0)
205,(156000.0, 243500.0, 157000.0, 244000.0)
206,(156000.0, 243000.0, 157000.0, 243500.0)
207,(156000.0, 242500.0, 157000.0, 243000.0)
208,(156000.0, 242000.0, 157000.0, 242500.0)
209,(156000.0, 241500.0, 157000.0, 242000.0)
210,(156000.0, 241000.0, 157000.0, 241500.0)
211,(156000.0, 240500.0, 157000.0, 241000.0)
212,(156000.0, 240000.0, 157000.0, 240500.0)
213,(156000.0, 239500.0, 157000.0, 240000.0)
214,(156000.0, 239000.0, 157000.0, 239500.0)
215,(156000.0, 238500.0, 157000.0, 239000.0)
216,(156000.0, 238000.0, 157000.0, 238500.0)
217,(157000.0, 246500.0, 158000.0, 247000.0)
218,(157000.0, 246000.0, 158000.0, 246500.0)
219,(157000.0, 245500.0, 158000.0, 246000.0)
220,(157000.0, 245000.0, 158000.0, 245500.0)
221,(157000.0, 244500.0, 158000.0, 245000.0)
222,(157000.0, 244000.0, 158000.0, 244500.0)
223,(157000.0, 243500.0, 158000.0, 244000.0)
224,(157000.0, 243000.0, 158000.0, 243500.0)
225,(157000.0, 242500.0, 158000.0, 243000.0)
226,(157000.0, 242000.0, 158000.0, 242500.0)
227,(157000.0, 241500.0, 158000.0, 242000.0)
228,(157000.0, 241000.0, 158000.0, 241500.0)
229,(157000.0, 240500.0, 158000.0, 241000.0)
230,(157000.0, 240000.0, 158000.0, 240500.0)
231,(157000.0, 239500.0, 158000.0, 240000.0)
232,(157000.0, 239000.0, 158000.0, 239500.0)
233,(157000.0, 238500.0, 158000.0, 239000.0)
234,(157000.0, 238000.0, 158000.0, 238500.0)
235,(158000.0, 246500.0, 159000.0, 247000.0)
236,(158000.0, 246000.0, 159000.0, 246500.0)
237,(158000.0, 245500.0, 159000.0, 246000.0)
238,(158000.0, 245000.0, 159000.0, 245500.0)
239,(158000.0, 244500.0, 159000.0, 245000.0)
240,(158000.0, 244000.0, 159000.0, 244500.0)
241,(158000.0, 243500.0, 159000.0, 244000.0)
242,(158000.0, 243000.0, 159000.0, 243500.0)
243,(158000.0, 242500.0, 159000.0, 243000.0)
244,(158000.0, 242000.0, 159000.0, 242500.0)
245,(158000.0, 241500.0, 159000.0, 242000.0)
246,(158000.0, 241000.0, 159000.0, 241500.0)
247,(158000.0, 240500.0, 159000.0, 241000.0)
248,(158000.0, 240000.0, 159000.0, 240500.0)
249,(158000.0, 239500.0, 159000.0, 240000.0)
250,(158000.0, 239000.0, 159000.0, 239500.0)
251,(158000.0, 238500.0, 159000.0, 239000.0)
252,(158000.0, 238000.0, 159000.0, 238500.0)
253,(159000.0, 246500.0, 160000.0, 247000.0)
254,(159000.0, 246000.0, 160000.0, 246500.0)
255,(159000.0, 245500.0, 160000.0, 246000.0)
256,(159000.0, 245000.0, 160000.0, 245500.0)
257,(159000.0, 244500.0, 160000.0, 245000.0)
258,(159000.0, 244000.0, 160000.0, 244500.0)
259,(159000.0, 243500.0, 160000.0, 244000.0)
260,(159000.0, 243000.0, 160000.0, 243500.0)
261,(159000.0, 242500.0, 160000.0, 243000.0)
262,(159000.0, 242000.0, 160000.0, 242500.0)
263,(159000.0, 241500.0, 160000.0, 242000.0)
264,(159000.0, 241000.0, 160000.0, 241500.0)
265,(159000.0, 240500.0, 160000.0, 241000.0)
266,(159000.0, 240000.0, 160000.0, 240500.0)
267,(159000.0, 239500.0, 160000.0, 240000.0)
268,(159000.0, 239000.0, 160000.0, 239500.0)
269,(159000.0, 238500.0, 160000.0, 239000.0)
270,(159000.0, 238000.0, 160000.0, 238500.0)
271,(160000.0, 246500.0, 161000.0, 247000.0)
272,(160000.0, 246000.0, 161000.0, 246500.0)
273,(160000.0, 245500.0, 161000.0, 246000.0)
274,(160000.0, 245000.0, 161000.0, 245500.0)
275,(160000.0, 244500.0, 161000.0, 245000.0)
276,(160000.0, 244000.0, 161000.0, 244500.0)
277,(160000.0, 243500.0, 161000.0, 244000.0)
278,(160000.0, 243000.0, 161000.0, 243500.0)
279,(160000.0, 242500.0, 161000.0, 243000.0)
280,(160000.0, 242000.0, 161000.0, 242500.0)
281,(160000.0, 241500.0, 161000.0, 242000.0)
282,(160000.0, 241000.0, 161000.0, 241500.0)
283,(160000.0, 240500.0, 161000.0, 241000.0)
284,(160000.0, 240000.0, 161000.0, 240500.0)
285,(160000.0, 239500.0, 161000.0, 240000.0)
286,(160000.0, 239000.0, 161000.0, 239500.0)
287,(160000.0, 238500.0, 161000.0, 239000.0)
288,(160000.0, 238000.0, 161000.0, 238500.0)
289,(161000.0, 246500.0, 162000.0, 247000.0)
290,(161000.0, 246000.0, 162000.0, 246500.0)
291,(161000.0, 245500.0, 162000.0, 246000.0)
292,(161000.0, 245000.0, 162000.0, 245500.0)
293,(161000.0, 244500.0, 162000.0, 245000.0)
294,(161000.0, 244000.0, 162000.0, 244500.0)
295,(161000.0, 243500.0, 162000.0, 244000.0)
296,(161000.0, 243000.0, 162000.0, 243500.0)
297,(161000.0, 242500.0, 162000.0, 243000.0)
298,(161000.0, 242000.0, 162000.0, 242500.0)
299,(161000.0, 241500.0, 162000.0, 242000.0)
300,(161000.0, 241000.0, 162000.0, 241500.0)
301,(161000.0, 240500.0, 162000.0, 241000.0)
302,(161000.0, 240000.0, 162000.0, 240500.0)
303,(161000.0, 239500.0, 162000.0, 240000.0)
304,(161000.0, 239000.0, 162000.0, 239500.0)
305,(161000.0, 238500.0, 162000.0, 239000.0)
306,(161000.0, 238000.0, 162000.0, 238500.0)
307,(162000.0, 249500.0, 163000.0, 250000.0)
308,(162000.0, 249000.0, 163000.0, 249500.0)
309,(162000.0, 248500.0, 163000.0, 249000.0)
310,(162000.0, 248000.0, 163000.0, 248500.0)
311,(162000.0, 247500.0, 163000.0, 248000.0)
312,(162000.0, 247000.0, 163000.0, 247500.0)
313,(162000.0, 246500.0, 163000.0, 247000.0)
314,(162000.0, 246000.0, 163000.0, 246500.0)
315,(162000.0, 245500.0, 163000.0, 246000.0)
316,(162000.0, 245000.0, 163000.0, 245500.0)
317,(162000.0, 244500.0, 163000.0, 245000.0)
318,(162000.0, 244000.0, 163000.0, 244500.0)
319,(162000.0, 243500.0, 163000.0, 244000.0)
320,(162000.0, 243000.0, 163000.0, 243500.0)
321,(162000.0, 242500.0, 163000.0, 243000.0)
322,(162000.0, 242000.0, 163000.0, 242500.0)
323,(162000.0, 241500.0, 163000.0, 242000.0)
324,(162000.0, 241000.0, 163000.0, 241500.0)
325,(162000.0, 240500.0, 163000.0, 241000.0)
326,(162000.0, 240000.0, 163000.0, 240500.0)
327,(162000.0, 239500.0, 163000.0, 240000.0)
328,(162000.0, 239000.0, 163000.0, 239500.0)
329,(162000.0, 238500.0, 163000.0, 239000.0)
330,(162000.0, 238000.0, 163000.0, 238500.0)
331,(163000.0, 249500.0, 164000.0, 250000.0)
332,(163000.0, 249000.0, 164000.0, 249500.0)
333,(163000.0, 248500.0, 164000.0, 249000.0)
334,(163000.0, 248000.0, 164000.0, 248500.0)
335,(163000.0, 247500.0, 164000.0, 248000.0)
336,(163000.0, 247000.0, 164000.0, 247500.0)
337,(163000.0, 246500.0, 164000.0, 247000.0)
338,(163000.0, 246000.0, 164000.0, 246500.0)
339,(163000.0, 245500.0, 164000.0, 246000.0)
340,(163000.0, 245000.0, 164000.0, 245500.0)
341,(163000.0, 244500.0, 164000.0, 245000.0)
342,(163000.0, 244000.0, 164000.0, 244500.0)
343,(163000.0, 243500.0, 164000.0, 244000.0)
344,(163000.0, 243000.0, 164000.0, 243500.0)
345,(163000.0, 242500.0, 164000.0, 243000.0)
346,(163000.0, 242000.0, 164000.0, 242500.0)
347,(163000.0, 241500.0, 164000.0, 242000.0)
348,(163000.0, 241000.0, 164000.0, 241500.0)
349,(163000.0, 240500.0, 164000.0, 241000.0)
350,(163000.0, 240000.0, 164000.0, 240500.0)
351,(163000.0, 239500.0, 164000.0, 240000.0)
352,(163000.0, 239000.0, 164000.0, 239500.0)
353,(163000.0, 238500.0, 164000.0, 239000.0)
354,(163000.0, 238000.0, 164000.0, 238500.0)
355,(164000.0, 249500.0, 165000.0, 250000.0)
356,(164000.0, 249000.0, 165000.0, 249500.0)
357,(164000.0, 248500.0, 165000.0, 249000.0)
358,(164000.0, 248000.0, 165000.0, 248500.0)
359,(164000.0, 247500.0, 165000.0, 248000.0)
360,(164000.0, 247000.0, 165000.0, 247500.0)
361,(164000.0, 246500.0, 165000.0, 247000.0)
362,(164000.0, 246000.0, 165000.0, 246500.0)
363,(164000.0, 245500.0, 165000.0, 246000.0)
364,(164000.0, 245000.0, 165000.0, 245500.0)
365,(164000.0, 244500.0, 165000.0, 245000.0)
366,(164000.0, 244000.0, 165000.0, 244500.0)
367,(164000.0, 243500.0, 165000.0, 244000.0)
368,(164000.0, 243000.0, 165000.0, 243500.0)
369,(164000.0, 242500.0, 165000.0, 243000.0)
370,(164000.0, 242000.0, 165000.0, 242500.0)
371,(164000.0, 241500.0, 165000.0, 242000.0)
372,(164000.0, 241000.0, 165000.0, 241500.0)
373,(164000.0, 240500.0, 165000.0, 241000.0)
374,(164000.0, 240000.0, 165000.0, 240500.0)
375,(164000.0, 239500.0, 165000.0, 240000.0)
376,(164000.0, 239000.0, 165000.0, 239500.0)
377,(164000.0, 238500.0, 165000.0, 239000.0)
378,(164000.0, 238000.0, 165000.0, 238500.0)
379,(165000.0, 249500.0, 166000.0, 250000.0)
380,(165000.0, 249000.0, 166000.0, 249500.0)
381,(165000.0, 248500.0, 166000.0, 249000.0)
382,(165000.0, 248000.0, 166000.0, 248500.0)
383,(165000.0, 247500.0, 166000.0, 248000.0)
384,(165000.0, 247000.0, 166000.0, 247500.0)
385,(165000.0, 246500.0, 166000.0, 247000.0)
386,(165000.0, 246000.0, 166000.0, 246500.0)
387,(165000.0, 245500.0, 166000.0, 246000.0)
388,(165000.0, 245000.0, 166000.0, 245500.0)
389,(165000.0, 244500.0, 166000.0, 245000.0)
390,(165000.0, 244000.0, 166000.0, 244500.0)
391,(165000.0, 243500.0, 166000.0, 244000.0)
392,(165000.0, 243000.0, 166000.0, 243500.0)
393,(165000.0, 242500.0, 166000.0, 243000.0)
394,(165000.0, 242000.0, 166000.0, 242500.0)
395,(165000.0, 241500.0, 166000.0, 242000.0)
396,(165000.0, 241000.0, 166000.0, 241500.0)
397,(165000.0, 240500.0, 166000.0, 241000.0)
398,(165000.0, 240000.0, 166000.0, 240500.0)
399,(165000.0, 239500.0, 166000.0, 240000.0)
400,(165000.0, 239000.0, 166000.0, 239500.0)
401,(165000.0, 238500.0, 166000.0, 239000.0)
402,(165000.0, 238000.0, 166000.0, 238500.0)
403,(166000.0, 249500.0, 167000.0, 250000.0)
404,(166000.0, 249000.0, 167000.0, 249500.0)
405,(166000.0, 248500.0, 167000.0, 249000.0)
406,(166000.0, 248000.0, 167000.0, 248500.0)
407,(166000.0, 247500.0, 167000.0, 248000.0)
408,(166000.0, 247000.0, 167000.0, 247500.0)
409,(166000.0, 246500.0, 167000.0, 247000.0)
410,(166000.0, 246000.0, 167000.0, 246500.0)
411,(166000.0, 245500.0, 167000.0, 246000.0)
412,(166000.0, 245000.0, 167000.0, 245500.0)
413,(166000.0, 244500.0, 167000.0, 245000.0)
414,(166000.0, 244000.0, 167000.0, 244500.0)
415,(166000.0, 243500.0, 167000.0, 244000.0)
416,(166000.0, 243000.0, 167000.0, 243500.0)
417,(166000.0, 242500.0, 167000.0, 243000.0)
418,(166000.0, 242000.0, 167000.0, 242500.0)
419,(166000.0, 241500.0, 167000.0, 242000.0)
420,(166000.0, 241000.0, 167000.0, 241500.0)
421,(166000.0, 240500.0, 167000.0, 241000.0)
422,(166000.0, 240000.0, 167000.0, 240500.0)
423,(166000.0, 239500.0, 167000.0, 240000.0)
424,(166000.0, 239000.0, 167000.0, 239500.0)
425,(166000.0, 238500.0, 167000.0, 239000.0)
426,(166000.0, 238000.0, 167000.0, 238500.0)
427,(167000.0, 249500.0, 168000.0, 250000.0)
428,(167000.0, 249000.0, 168000.0, 249500.0)
429,(167000.0, 248500.0, 168000.0, 249000.0)
430,(167000.0, 248000.0, 168000.0, 248500.0)
431,(167000.0, 247500.0, 168000.0, 248000.0)
432,(167000.0, 247000.0, 168000.0, 247500.0)
433,(167000.0, 246500.0, 168000.0, 247000.0)
434,(167000.0, 246000.0, 168000.0, 246500.0)
435,(167000.0, 245500.0, 168000.0, 246000.0)
436,(167000.0, 245000.0, 168000.0, 245500.0)
437,(167000.0, 244500.0, 168000.0, 245000.0)
438,(167000.0, 244000.0, 168000.0, 244500.0)
439,(167000.0, 243500.0, 168000.0, 244000.0)
440,(167000.0, 243000.0, 168000.0, 243500.0)
441,(167000.0, 242500.0, 168000.0, 243000.0)
442,(167000.0, 242000.0, 168000.0, 242500.0)
443,(167000.0, 241500.0, 168000.0, 242000.0)
444,(167000.0, 241000.0, 168000.0, 241500.0)
445,(167000.0, 240500.0, 168000.0, 241000.0)
446,(167000.0, 240000.0, 168000.0, 240500.0)
447,(167000.0, 239500.0, 168000.0, 240000.0)
448,(167000.0, 239000.0, 168000.0, 239500.0)
449,(167000.0, 238500.0, 168000.0, 239000.0)
450,(167000.0, 238000.0, 168000.0, 238500.0)
451,(168000.0, 249500.0, 169000.0, 250000.0)
452,(168000.0, 249000.0, 169000.0, 249500.0)
453,(168000.0, 248500.0, 169000.0, 249000.0)
454,(168000.0, 248000.0, 169000.0, 248500.0)
455,(168000.0, 247500.0, 169000.0, 248000.0)
456,(168000.0, 247000.0, 169000.0, 247500.0)
457,(168000.0, 246500.0, 169000.0, 247000.0)
458,(168000.0, 246000.0, 169000.0, 246500.0)
459,(168000.0, 245500.0, 169000.0, 246000.0)
460,(168000.0, 245000.0, 169000.0, 245500.0)
461,(168000.0, 244500.0, 169000.0, 245000.0)
462,(168000.0, 244000.0, 169000.0, 244500.0)
463,(168000.0, 243500.0, 169000.0, 244000.0)
464,(168000.0, 243000.0, 169000.0, 243500.0)
465,(168000.0, 242500.0, 169000.0, 243000.0)
466,(168000.0, 242000.0, 169000.0, 242500.0)
467,(168000.0, 241500.0, 169000.0, 242000.0)
468,(168000.0, 241000.0, 169000.0, 241500.0)
469,(168000.0, 240500.0, 169000.0, 241000.0)
470,(168000.0, 240000.0, 169000.0, 240500.0)
471,(168000.0, 239500.0, 169000.0, 240000.0)
472,(168000.0, 239000.0, 169000.0, 239500.0)
473,(168000.0, 238500.0, 169000.0, 239000.0)
474,(168000.0, 238000.0, 169000.0, 238500.0)
475,(169000.0, 249500.0, 170000.0, 250000.0)
476,(169000.0, 249000.0, 170000.0, 249500.0)
477,(169000.0, 248500.0, 170000.0, 249000.0)
478,(169000.0, 248000.0, 170000.0, 248500.0)
479,(169000.0, 247500.0, 170000.0, 248000.0)
480,(169000.0, 247000.0, 170000.0, 247500.0)
481,(169000.0, 246500.0, 170000.0, 247000.0)
482,(169000.0, 246000.0, 170000.0, 246500.0)
483,(169000.0, 245500.0, 170000.0, 246000.0)
484,(169000.0, 245000.0, 170000.0, 245500.0)
485,(169000.0, 244500.0, 170000.0, 245000.0)
486,(169000.0, 244000.0, 170000.0, 244500.0)
487,(169000.0, 243500.0, 170000.0, 244000.0)
488,(169000.0, 243000.0, 170000.0, 243500.0)
489,(169000.0, 242500.0, 170000.0, 243000.0)
490,(169000.0, 242000.0, 170000.0, 242500.0)
491,(169000.0, 241500.0, 170000.0, 242000.0)
492,(169000.0, 241000.0, 170000.0, 241500.0)
493,(169000.0, 240500.0, 170000.0, 241000.0)
494,(169000.0, 240000.0, 170000.0, 240500.0)
495,(169000.0, 239500.0, 170000.0, 240000.0)
496,(169000.0, 239000.0, 170000.0, 239500.0)
497,(169000.0, 238500.0, 170000.0, 239000.0)
498,(169000.0, 238000.0, 170000.0, 238500.0)
499,(170000.0, 249500.0, 171000.0, 250000.0)
500,(170000.0, 249000.0, 171000.0, 249500.0)
501,(170000.0, 248500.0, 171000.0, 249000.0)
502,(170000.0, 248000.0, 171000.0, 248500.0)
503,(170000.0, 247500.0, 171000.0, 248000.0)
504,(170000.0, 247000.0, 171000.0, 247500.0)
505,(170000.0, 246500.0, 171000.0, 247000.0)
506,(170000.0, 246000.0, 171000.0, 246500.0)
507,(170000.0, 245500.0, 171000.0, 246000.0)
508,(170000.0, 245000.0, 171000.0, 245500.0)
509,(170000.0, 244500.0, 171000.0, 245000.0)
510,(170000.0, 244000.0, 171000.0, 244500.0)
511,(170000.0, 243500.0, 171000.0, 244000.0)
512,(170000.0, 243000.0, 171000.0, 243500.0)
513,(170000.0, 242500.0, 171000.0, 243000.0)
514,(170000.0, 242000.0, 171000.0, 242500.0)
515,(170000.0, 241500.0, 171000.0, 242000.0)
516,(170000.0, 241000.0, 171000.0, 241500.0)
517,(170000.0, 240500.0, 171000.0, 241000.0)
518,(170000.0, 240000.0, 171000.0, 240500.0)
